	0
GO:0002003	GO:0002005
GO:0002036	GO:1900920
GO:0002037	GO:1900921
GO:0002038	GO:1900922
GO:0002213	GO:0002214
GO:0002215	GO:0002216
GO:0002218	GO:0002219
GO:0002367	GO:0002375
GO:0002377	GO:0048305
GO:0002381	GO:0002380
GO:0002385	GO:0002422
GO:0002391	GO:0002535
GO:0002443	GO:0042087
GO:0002637	GO:0051023
GO:0002638	GO:0051025
GO:0002639	GO:0051024
GO:0002715	GO:0045845
GO:0002716	GO:0030102
GO:0002717	GO:0045846
GO:0002718	GO:0002742
GO:0002719	GO:0002743
GO:0002720	GO:0002744
GO:0002753	GO:0039528
GO:0002758	GO:0010204
GO:0002949	GO:0070526
GO:0003016	GO:0010802
GO:0003121	GO:0003124
GO:0003122	GO:0003126
GO:0003341	GO:0036142
GO:0003352	GO:1900172
GO:0003353	GO:1900174
GO:0003354	GO:1900173
GO:0003356	GO:0036144
GO:0003376	GO:0001789
GO:0005975	GO:0044723
GO:0005976	GO:0044263
GO:0006090	GO:0006087
GO:0006096	GO:0019642
GO:0006110	GO:0090525
GO:0006111	GO:0090526
GO:0006139	GO:0055134
GO:0006154	GO:0006156
GO:0006157	GO:0006159
GO:0006214	GO:0006215
GO:0006258	GO:0019691
GO:0006259	GO:0055132
GO:0006260	GO:0055133
GO:0006261	GO:0006263
GO:0006270	GO:0042024
GO:0006279	GO:1902968
GO:0006289	GO:0045001
GO:0006298	GO:0006300
GO:0006309	GO:0008178
GO:0006313	GO:0006318
GO:0006325	GO:0034724
GO:0006335	GO:0034723
GO:0006338	GO:0043044
GO:0006351	GO:0061022
GO:0006352	GO:0001123
GO:0006353	GO:0001125
GO:0006354	GO:0001124
GO:0006355	GO:0061019
GO:0006357	GO:0010551
GO:0006361	GO:0001180
GO:0006362	GO:0001183
GO:0006363	GO:0019223
GO:0006364	GO:0006365
GO:0006366	GO:0032569
GO:0006369	GO:0019224
GO:0006383	GO:0001041
GO:0006384	GO:0001036
GO:0006386	GO:0019225
GO:0006396	GO:0006394
GO:0006400	GO:0016549
GO:0006412	GO:0043037
GO:0006413	GO:0006454
GO:0006414	GO:0006455
GO:0006415	GO:0006456
GO:0006417	GO:0006445
GO:0006450	GO:0000029
GO:0006457	GO:0007025
GO:0006486	GO:0065006
GO:0006491	GO:0006492
GO:0006497	GO:0042050
GO:0006505	GO:0046472
GO:0006506	GO:0015998
GO:0006511	GO:0043432
GO:0006520	GO:0006519
GO:0006538	GO:0019459
GO:0006580	GO:0006645
GO:0006611	GO:0097349
GO:0006626	GO:0043681
GO:0006633	GO:0000037
GO:0006650	GO:0006652
GO:0006661	GO:0046489
GO:0006673	GO:0006674
GO:0006720	GO:0016096
GO:0006730	GO:0019754
GO:0006754	GO:0006759
GO:0006805	GO:0017144
GO:0006810	GO:0044765
GO:0006812	GO:0072512
GO:0006813	GO:0071804
GO:0006814	GO:0016974
GO:0006820	GO:0006822
GO:0006826	GO:0097286
GO:0006835	GO:0006841
GO:0006843	GO:1990541
GO:0006850	GO:1902361
GO:0006863	GO:0015852
GO:0006865	GO:0006866
GO:0006868	GO:0015815
GO:0006886	GO:0032779
GO:0006887	GO:0016195
GO:0006888	GO:0048221
GO:0006890	GO:0048220
GO:0006895	GO:0048218
GO:0006897	GO:0098701
GO:0006900	GO:1902591
GO:0006907	GO:1902536
GO:0006913	GO:0000063
GO:0006914	GO:0016238
GO:0006915	GO:0008632
GO:0006952	GO:0042829
GO:0006968	GO:0016067
GO:0006974	GO:0034984
GO:0006983	GO:0006985
GO:0006996	GO:1902589
GO:0006997	GO:0048287
GO:0007033	GO:0044086
GO:0007044	GO:0007045
GO:0007051	GO:0043146
GO:0007052	GO:0043148
GO:0007079	GO:0007082
GO:0007089	GO:0000081
GO:0007093	GO:0072474
GO:0007094	GO:1902420
GO:0007095	GO:1902506
GO:0007097	GO:0040023
GO:0007098	GO:0051297
GO:0007099	GO:0032054
GO:0007105	GO:0010687
GO:0007131	GO:0007145
GO:0007155	GO:0098602
GO:0007163	GO:0030467
GO:0007165	GO:0023045
GO:0007175	GO:0007177
GO:0007186	GO:0038042
GO:0007189	GO:0010580
GO:0007219	GO:0030179
GO:0007260	GO:0042508
GO:0007269	GO:0010554
GO:0007276	GO:0009552
GO:0007294	GO:0016350
GO:0007308	GO:0048110
GO:0007309	GO:0048111
GO:0007310	GO:0048123
GO:0007311	GO:0048124
GO:0007312	GO:0048128
GO:0007313	GO:0048125
GO:0007314	GO:0048112
GO:0007315	GO:0048113
GO:0007316	GO:0048116
GO:0007318	GO:0048115
GO:0007323	GO:0046613
GO:0007349	GO:0009796
GO:0007371	GO:0007373
GO:0007400	GO:0043348
GO:0007403	GO:0043361
GO:0007405	GO:0043350
GO:0007407	GO:0043352
GO:0007409	GO:0007410
GO:0007411	GO:0008040
GO:0007425	GO:0046846
GO:0007460	GO:0007461
GO:0007507	GO:0007511
GO:0007519	GO:0048637
GO:0007534	GO:0061500
GO:0007552	GO:0046699
GO:0007560	GO:0007452
GO:0007593	GO:0045452
GO:0007610	GO:0044709
GO:0007623	GO:0050895
GO:0007631	GO:0044372
GO:0008015	GO:0070261
GO:0008049	GO:0016542
GO:0008053	GO:1990613
GO:0008057	GO:0048751
GO:0008103	GO:0048129
GO:0008104	GO:0034613
GO:0008150	GO:0044699
GO:0008152	GO:0044710
GO:0008272	GO:0006870
GO:0008299	GO:0009241
GO:0008300	GO:0016097
GO:0008347	GO:0043359
GO:0008348	GO:0042155
GO:0008360	GO:0045789
GO:0008366	GO:0042553
GO:0008380	GO:0006395
GO:0008585	GO:0061039
GO:0008589	GO:0043109
GO:0008608	GO:0051313
GO:0008612	GO:0046515
GO:0008614	GO:0006773
GO:0008643	GO:0008644
GO:0008645	GO:0035428
GO:0009056	GO:0044712
GO:0009057	GO:0044266
GO:0009058	GO:0044711
GO:0009059	GO:0043284
GO:0009073	GO:0016089
GO:0009094	GO:0019275
GO:0009106	GO:0000273
GO:0009107	GO:0009105
GO:0009114	GO:0006150
GO:0009115	GO:0006151
GO:0009239	GO:0031192
GO:0009249	GO:0018055
GO:0009252	GO:0009285
GO:0009253	GO:0009286
GO:0009254	GO:0009287
GO:0009259	GO:0009121
GO:0009262	GO:0009393
GO:0009299	GO:0061023
GO:0009306	GO:0045731
GO:0009308	GO:0044106
GO:0009311	GO:0051690
GO:0009313	GO:0051689
GO:0009372	GO:0060247
GO:0009408	GO:0006951
GO:0009410	GO:0042493
GO:0009423	GO:0033587
GO:0009435	GO:0006736
GO:0009451	GO:0016547
GO:0009553	GO:0048230
GO:0009555	GO:0048231
GO:0009558	GO:0009797
GO:0009560	GO:0048233
GO:0009595	GO:0009596
GO:0009602	GO:0051855
GO:0009611	GO:0002245
GO:0009616	GO:0060150
GO:0009617	GO:0009680
GO:0009620	GO:0009621
GO:0009625	GO:0043019
GO:0009693	GO:0042456
GO:0009758	GO:0007587
GO:0009767	GO:0009776
GO:0009790	GO:0009795
GO:0009847	GO:0075005
GO:0009877	GO:0009878
GO:0009892	GO:0044252
GO:0009893	GO:0044253
GO:0009908	GO:0048409
GO:0009913	GO:0043355
GO:0009957	GO:0043356
GO:0009966	GO:0035466
GO:0009967	GO:0035468
GO:0009968	GO:0035467
GO:0009987	GO:0050875
GO:0009997	GO:0042687
GO:0010001	GO:0043360
GO:0010026	GO:0048271
GO:0010033	GO:1990367
GO:0010074	GO:0032503
GO:0010090	GO:0048272
GO:0010091	GO:0048274
GO:0010133	GO:0019494
GO:0010160	GO:0048862
GO:0010198	GO:0048470
GO:0010311	GO:0010386
GO:0010324	GO:1902534
GO:0010496	GO:1902585
GO:0010497	GO:1902587
GO:0010533	GO:0010534
GO:0010536	GO:0010537
GO:0010590	GO:2001041
GO:0010971	GO:0031662
GO:0010973	GO:1902470
GO:0010974	GO:1902469
GO:0010992	GO:0010993
GO:0012501	GO:0016244
GO:0012502	GO:0012503
GO:0014020	GO:0014024
GO:0014021	GO:0014027
GO:0015031	GO:0015831
GO:0015697	GO:0015845
GO:0015706	GO:0080055
GO:0015708	GO:1902067
GO:0015716	GO:0042916
GO:0015749	GO:1905950
GO:0015803	GO:1900755
GO:0015813	GO:0089711
GO:0015819	GO:0061461
GO:0015825	GO:0090479
GO:0015844	GO:0015873
GO:0015860	GO:0035427
GO:0015881	GO:1902598
GO:0015891	GO:0015892
GO:0015920	GO:0015921
GO:0015936	GO:0006763
GO:0015937	GO:0006764
GO:0015938	GO:0006765
GO:0015939	GO:0006770
GO:0015940	GO:0033318
GO:0015976	GO:0015978
GO:0016032	GO:0022415
GO:0016042	GO:0044240
GO:0016043	GO:0071842
GO:0016045	GO:0009681
GO:0016046	GO:0016047
GO:0016049	GO:0048591
GO:0016051	GO:0006093
GO:0016052	GO:0044724
GO:0016055	GO:0007222
GO:0016056	GO:0009586
GO:0016137	GO:0016140
GO:0016138	GO:0016141
GO:0016139	GO:0016142
GO:0016192	GO:0006899
GO:0016197	GO:0032439
GO:0016236	GO:0034262
GO:0016325	GO:0048130
GO:0016485	GO:0051605
GO:0016556	GO:0006381
GO:0016579	GO:0006514
GO:0016598	GO:0019130
GO:0016925	GO:0019951
GO:0016926	GO:0016928
GO:0016998	GO:0044039
GO:0017143	GO:0017138
GO:0017148	GO:0016478
GO:0018117	GO:0018176
GO:0018160	GO:0033035
GO:0018216	GO:0018017
GO:0018238	GO:0018239
GO:0018275	GO:0017191
GO:0018315	GO:0042041
GO:0018342	GO:0018346
GO:0018343	GO:0018347
GO:0018344	GO:0018348
GO:0018345	GO:0018349
GO:0018353	GO:0018380
GO:0018356	GO:0018382
GO:0018357	GO:0018383
GO:0018358	GO:0018381
GO:0018359	GO:0018385
GO:0018360	GO:0018384
GO:0018362	GO:0019924
GO:0018363	GO:0019925
GO:0018377	GO:0018319
GO:0018406	GO:0032004
GO:0018984	GO:0018932
GO:0018991	GO:0060403
GO:0019042	GO:0075710
GO:0019043	GO:0075601
GO:0019044	GO:0075716
GO:0019046	GO:0075717
GO:0019048	GO:0044792
GO:0019049	GO:0050690
GO:0019050	GO:0039650
GO:0019051	GO:0060139
GO:0019058	GO:0019067
GO:0019060	GO:0046801
GO:0019064	GO:0075706
GO:0019068	GO:0042963
GO:0019087	GO:0020021
GO:0019094	GO:0048120
GO:0019095	GO:0048117
GO:0019096	GO:0048118
GO:0019097	GO:0048119
GO:0019098	GO:0044705
GO:0019099	GO:0007544
GO:0019123	GO:0018369
GO:0019124	GO:0018370
GO:0019125	GO:0018371
GO:0019126	GO:0018372
GO:0019128	GO:0018374
GO:0019129	GO:0018375
GO:0019217	GO:0006632
GO:0019222	GO:0044246
GO:0019255	GO:0006008
GO:0019289	GO:0031194
GO:0019290	GO:0031180
GO:0019293	GO:0019291
GO:0019392	GO:0019581
GO:0019396	GO:0018918
GO:0019419	GO:0019421
GO:0019424	GO:0019425
GO:0019429	GO:0018917
GO:0019511	GO:0006472
GO:0019537	GO:0031196
GO:0019538	GO:0044268
GO:0019539	GO:0031198
GO:0019540	GO:0031190
GO:0019564	GO:0019565
GO:0019580	GO:0046393
GO:0019585	GO:0019699
GO:0019605	GO:0043437
GO:0019643	GO:0019644
GO:0019646	GO:0006138
GO:0019650	GO:0030646
GO:0019655	GO:0043458
GO:0019677	GO:0006737
GO:0019730	GO:0019735
GO:0019731	GO:0019733
GO:0019732	GO:0019734
GO:0019882	GO:0030333
GO:0019885	GO:0048004
GO:0019886	GO:0048005
GO:0019988	GO:0030630
GO:0020033	GO:0020034
GO:0020035	GO:0043706
GO:0021828	GO:0021857
GO:0022411	GO:0071845
GO:0022414	GO:0044702
GO:0022607	GO:0071844
GO:0023052	GO:0044700
GO:0030001	GO:0070839
GO:0030007	GO:0017079
GO:0030010	GO:0030468
GO:0030011	GO:0030469
GO:0030047	GO:0007013
GO:0030098	GO:0046650
GO:0030111	GO:0008590
GO:0030163	GO:0044257
GO:0030177	GO:0045811
GO:0030178	GO:0045810
GO:0030183	GO:0042115
GO:0030217	GO:0046652
GO:0030222	GO:0035856
GO:0030243	GO:0016177
GO:0030244	GO:0016178
GO:0030245	GO:0016179
GO:0030261	GO:0000068
GO:0030317	GO:1905419
GO:0030330	GO:0006976
GO:0030422	GO:0070919
GO:0030437	GO:0007151
GO:0030448	GO:0075061
GO:0030466	GO:0035389
GO:0030473	GO:0000065
GO:0030474	GO:0031046
GO:0030476	GO:0007152
GO:0030509	GO:0008101
GO:0030510	GO:0090097
GO:0030513	GO:0090098
GO:0030514	GO:0090099
GO:0030537	GO:0017037
GO:0030541	GO:0030542
GO:0030573	GO:0019613
GO:0030581	GO:0051708
GO:0030583	GO:0055084
GO:0030682	GO:0051834
GO:0030719	GO:0048114
GO:0030835	GO:0030044
GO:0030836	GO:0030045
GO:0030866	GO:0033109
GO:0031048	GO:0140458
GO:0031053	GO:1990744
GO:0031145	GO:0008054
GO:0031169	GO:0031200
GO:0031171	GO:0031186
GO:0031297	GO:0034065
GO:0031365	GO:0018409
GO:0031503	GO:0034629
GO:0031507	GO:1904497
GO:0031508	GO:1990141
GO:0031509	GO:0099114
GO:0031567	GO:0072471
GO:0031568	GO:0072450
GO:0031569	GO:0072453
GO:0031570	GO:0072401
GO:0031571	GO:1902400
GO:0031573	GO:0072428
GO:0031577	GO:0072416
GO:0031578	GO:0072483
GO:0031640	GO:0001908
GO:0032120	GO:0099097
GO:0032197	GO:0006322
GO:0032220	GO:0070872
GO:0032329	GO:0090478
GO:0032456	GO:1990126
GO:0032465	GO:0071775
GO:0032466	GO:0071776
GO:0032467	GO:0071777
GO:0032501	GO:0050874
GO:0032502	GO:0044767
GO:0032515	GO:0034048
GO:0032516	GO:0034049
GO:0032602	GO:0090195
GO:0032603	GO:0050756
GO:0032604	GO:0042253
GO:0032605	GO:0048175
GO:0032606	GO:0072641
GO:0032607	GO:0072642
GO:0032608	GO:0045350
GO:0032609	GO:0072643
GO:0032610	GO:0050719
GO:0032611	GO:0050720
GO:0032612	GO:0050701
GO:0032613	GO:0072608
GO:0032614	GO:0072609
GO:0032615	GO:0072610
GO:0032616	GO:0072611
GO:0032618	GO:0072613
GO:0032619	GO:0072614
GO:0032620	GO:0072615
GO:0032621	GO:0072616
GO:0032622	GO:0072617
GO:0032623	GO:0070970
GO:0032624	GO:0072618
GO:0032625	GO:0072619
GO:0032626	GO:0072620
GO:0032627	GO:0072621
GO:0032628	GO:0072622
GO:0032629	GO:0072623
GO:0032630	GO:0072624
GO:0032631	GO:0072625
GO:0032632	GO:0072601
GO:0032633	GO:0072602
GO:0032634	GO:0072603
GO:0032635	GO:0072604
GO:0032636	GO:0072605
GO:0032637	GO:0072606
GO:0032638	GO:0072607
GO:0032639	GO:0045553
GO:0032640	GO:1990774
GO:0032641	GO:0042109
GO:0032642	GO:0090196
GO:0032643	GO:0045420
GO:0032644	GO:0050752
GO:0032645	GO:0045423
GO:0032646	GO:0048176
GO:0032647	GO:1902739
GO:0032648	GO:0045357
GO:0032649	GO:1902713
GO:0032650	GO:0050721
GO:0032651	GO:0050722
GO:0032652	GO:0050704
GO:0032653	GO:2001179
GO:0032654	GO:0150169
GO:0032655	GO:2001182
GO:0032656	GO:2000665
GO:0032658	GO:0045372
GO:0032659	GO:0045375
GO:0032660	GO:1905076
GO:0032661	GO:0150120
GO:0032662	GO:0045384
GO:0032663	GO:1900040
GO:0032664	GO:0045387
GO:0032665	GO:0045390
GO:0032666	GO:0045393
GO:0032667	GO:0045396
GO:0032668	GO:0045528
GO:0032669	GO:0150148
GO:0032670	GO:0045530
GO:0032671	GO:0045531
GO:0032672	GO:0045399
GO:0032673	GO:0150133
GO:0032674	GO:2000662
GO:0032675	GO:0045408
GO:0032676	GO:0150112
GO:0032677	GO:2000482
GO:0032678	GO:0045417
GO:0032679	GO:0045554
GO:0032680	GO:1904467
GO:0032681	GO:0043016
GO:0032682	GO:0090198
GO:0032683	GO:0045421
GO:0032684	GO:0050753
GO:0032685	GO:0045424
GO:0032686	GO:0048178
GO:0032687	GO:1902740
GO:0032688	GO:0045358
GO:0032689	GO:1902714
GO:0032690	GO:0050723
GO:0032691	GO:0050724
GO:0032692	GO:0050711
GO:0032693	GO:2001180
GO:0032694	GO:0150170
GO:0032695	GO:2001183
GO:0032696	GO:2000666
GO:0032698	GO:0045373
GO:0032699	GO:0045376
GO:0032700	GO:1905077
GO:0032701	GO:0150121
GO:0032702	GO:0045385
GO:0032703	GO:1900041
GO:0032704	GO:0045388
GO:0032705	GO:0045391
GO:0032706	GO:0045394
GO:0032707	GO:0045397
GO:0032708	GO:0045532
GO:0032709	GO:0150149
GO:0032710	GO:0045534
GO:0032711	GO:0045535
GO:0032712	GO:0045400
GO:0032713	GO:0150134
GO:0032714	GO:2000663
GO:0032715	GO:1900165
GO:0032716	GO:0150113
GO:0032717	GO:2000483
GO:0032718	GO:0045418
GO:0032719	GO:0045555
GO:0032720	GO:1904468
GO:0032721	GO:0043018
GO:0032722	GO:0090197
GO:0032723	GO:0045422
GO:0032725	GO:0045425
GO:0032726	GO:0048177
GO:0032727	GO:1902741
GO:0032728	GO:0045359
GO:0032729	GO:1902715
GO:0032730	GO:0050726
GO:0032731	GO:0050725
GO:0032732	GO:0050716
GO:0032733	GO:2001181
GO:0032734	GO:0150171
GO:0032735	GO:2001184
GO:0032736	GO:2000667
GO:0032738	GO:0045374
GO:0032739	GO:0045377
GO:0032740	GO:1905078
GO:0032741	GO:0150122
GO:0032742	GO:0045386
GO:0032743	GO:1900042
GO:0032744	GO:0045389
GO:0032745	GO:0045392
GO:0032746	GO:0045395
GO:0032747	GO:0045398
GO:0032748	GO:0045536
GO:0032749	GO:0150150
GO:0032750	GO:0045538
GO:0032751	GO:0045539
GO:0032752	GO:0045401
GO:0032753	GO:0150135
GO:0032754	GO:2000664
GO:0032755	GO:2000778
GO:0032756	GO:0150114
GO:0032757	GO:2000484
GO:0032758	GO:0045419
GO:0032759	GO:0045556
GO:0032760	GO:1904469
GO:0032761	GO:0043017
GO:0032774	GO:0062103
GO:0032880	GO:1903827
GO:0032933	GO:0035104
GO:0032955	GO:1902468
GO:0032968	GO:0090040
GO:0032973	GO:0044746
GO:0032984	GO:0043624
GO:0033139	GO:1903261
GO:0033140	GO:1903262
GO:0033141	GO:1903263
GO:0033212	GO:0070627
GO:0033214	GO:0033213
GO:0033313	GO:0072411
GO:0033314	GO:0072459
GO:0033315	GO:0072440
GO:0033316	GO:0072465
GO:0033696	GO:0031454
GO:0033750	GO:0033753
GO:0034067	GO:0072600
GO:0034080	GO:0061641
GO:0034220	GO:0099131
GO:0034243	GO:0090039
GO:0034244	GO:0090041
GO:0034260	GO:1902881
GO:0034343	GO:0072644
GO:0034470	GO:0031050
GO:0034504	GO:0044744
GO:0034587	GO:1990511
GO:0034628	GO:0019355
GO:0034755	GO:1903874
GO:0034756	GO:1900390
GO:0034769	GO:0060881
GO:0035082	GO:0035084
GO:0035092	GO:0035093
GO:0035115	GO:0035117
GO:0035136	GO:0035140
GO:0035194	GO:0016246
GO:0035196	GO:0030918
GO:0035429	GO:0015725
GO:0035430	GO:0032893
GO:0035431	GO:0032894
GO:0035432	GO:0032895
GO:0035434	GO:1901473
GO:0035531	GO:0035535
GO:0035532	GO:0035536
GO:0035533	GO:0035537
GO:0035556	GO:0023034
GO:0035590	GO:0035587
GO:0035891	GO:0035890
GO:0035973	GO:0035972
GO:0036211	GO:0006464
GO:0036349	GO:0098611
GO:0036350	GO:0098612
GO:0036376	GO:0098667
GO:0036466	GO:0099090
GO:0038004	GO:0038005
GO:0039520	GO:0075044
GO:0039527	GO:0039547
GO:0039540	GO:0039538
GO:0039554	GO:0039539
GO:0039576	GO:0039515
GO:0039602	GO:0039601
GO:0039604	GO:0039600
GO:0039654	GO:0075517
GO:0039692	GO:0045090
GO:0039693	GO:0039681
GO:0040001	GO:0030610
GO:0040007	GO:0048590
GO:0040021	GO:0042005
GO:0042000	GO:0051808
GO:0042001	GO:0042002
GO:0042037	GO:0042260
GO:0042038	GO:0042261
GO:0042070	GO:0048127
GO:0042073	GO:0035734
GO:0042078	GO:0048131
GO:0042098	GO:0042111
GO:0042100	GO:0042114
GO:0042144	GO:0042145
GO:0042176	GO:2000598
GO:0042177	GO:2000599
GO:0042178	GO:0042738
GO:0042254	GO:0007046
GO:0042255	GO:0042257
GO:0042310	GO:0045908
GO:0042311	GO:0045909
GO:0042331	GO:0046953
GO:0042332	GO:0048062
GO:0042430	GO:0042434
GO:0042442	GO:0042449
GO:0042445	GO:0034754
GO:0042461	GO:0046531
GO:0042463	GO:0001749
GO:0042476	GO:0042477
GO:0042481	GO:0042484
GO:0042482	GO:0042485
GO:0042483	GO:0042486
GO:0042501	GO:0033136
GO:0042509	GO:0042528
GO:0042531	GO:0042529
GO:0042532	GO:0042530
GO:0042540	GO:0020029
GO:0042558	GO:0019721
GO:0042592	GO:0032846
GO:0042596	GO:0001663
GO:0042617	GO:0042616
GO:0042632	GO:2000189
GO:0042675	GO:0042674
GO:0042676	GO:0007466
GO:0042679	GO:0042678
GO:0042680	GO:0042677
GO:0042682	GO:0042681
GO:0042683	GO:0010000
GO:0042742	GO:0042830
GO:0042770	GO:0006975
GO:0042783	GO:0051810
GO:0042784	GO:0051811
GO:0042785	GO:0051812
GO:0042786	GO:0051813
GO:0042812	GO:0046614
GO:0042832	GO:0009818
GO:0042858	GO:0031184
GO:0042861	GO:0031182
GO:0042864	GO:0031188
GO:0042908	GO:0015893
GO:0042976	GO:0042977
GO:0043010	GO:0031075
GO:0043066	GO:0006916
GO:0043067	GO:0043070
GO:0043068	GO:0043071
GO:0043069	GO:0043072
GO:0043085	GO:0048554
GO:0043086	GO:0048553
GO:0043087	GO:0043088
GO:0043129	GO:0050828
GO:0043154	GO:0001719
GO:0043170	GO:0044259
GO:0043200	GO:0010237
GO:0043281	GO:0043026
GO:0043420	GO:0018869
GO:0043421	GO:0019259
GO:0043433	GO:2000824
GO:0043547	GO:0043089
GO:0043666	GO:0034047
GO:0043933	GO:0071822
GO:0043954	GO:0071956
GO:0044000	GO:0052126
GO:0044003	GO:0044055
GO:0044010	GO:0052000
GO:0044036	GO:0010382
GO:0044085	GO:0071843
GO:0044111	GO:0044152
GO:0044114	GO:0044124
GO:0044179	GO:1990142
GO:0044277	GO:0060871
GO:0044350	GO:1902540
GO:0044351	GO:1902538
GO:0044355	GO:0044356
GO:0044399	GO:0090608
GO:0044403	GO:0085031
GO:0044406	GO:0051856
GO:0044409	GO:0085028
GO:0044414	GO:0052261
GO:0044416	GO:0052510
GO:0044417	GO:0051836
GO:0044418	GO:0051837
GO:0044458	GO:1903887
GO:0044621	GO:0044624
GO:0044622	GO:0044625
GO:0044623	GO:0044626
GO:0044659	GO:0046756
GO:0044773	GO:1902402
GO:0044774	GO:1902403
GO:0044779	GO:1902398
GO:0044790	GO:1902187
GO:0044847	GO:0052099
GO:0044878	GO:1903820
GO:0044879	GO:1903822
GO:0045016	GO:1990614
GO:0045026	GO:0006947
GO:0045041	GO:0045044
GO:0045087	GO:0002226
GO:0045116	GO:0019943
GO:0045143	GO:0007061
GO:0045196	GO:0043342
GO:0045200	GO:0043343
GO:0045201	GO:0043344
GO:0045214	GO:0006938
GO:0045234	GO:0045235
GO:0045454	GO:0045868
GO:0045471	GO:0017036
GO:0045727	GO:0045946
GO:0045732	GO:2000600
GO:0045733	GO:0019663
GO:0045815	GO:0048096
GO:0045879	GO:0045877
GO:0045880	GO:0045878
GO:0045892	GO:0061021
GO:0045893	GO:0061020
GO:0045924	GO:0060181
GO:0045944	GO:0045817
GO:0046036	GO:0006243
GO:0046115	GO:0006160
GO:0046222	GO:0043391
GO:0046357	GO:0042872
GO:0046358	GO:0043439
GO:0046359	GO:0043440
GO:0046384	GO:0046388
GO:0046392	GO:0019582
GO:0046397	GO:0019587
GO:0046425	GO:2000364
GO:0046426	GO:2000365
GO:0046427	GO:2000366
GO:0046488	GO:0030384
GO:0046530	GO:0007467
GO:0046532	GO:0045673
GO:0046533	GO:0045674
GO:0046534	GO:0045675
GO:0046594	GO:0048122
GO:0046595	GO:0048121
GO:0046662	GO:0048042
GO:0046718	GO:0019063
GO:0046745	GO:0046770
GO:0046755	GO:0046744
GO:0046760	GO:0046763
GO:0046761	GO:0046767
GO:0046762	GO:0046764
GO:0046765	GO:0046749
GO:0046776	GO:0039591
GO:0046780	GO:0046781
GO:0046802	GO:0039676
GO:0046854	GO:0046837
GO:0046856	GO:0046840
GO:0046907	GO:1902582
GO:0046956	GO:0046954
GO:0046957	GO:0046955
GO:0048024	GO:0035055
GO:0048025	GO:0035056
GO:0048026	GO:0035057
GO:0048050	GO:0048051
GO:0048060	GO:0048063
GO:0048061	GO:0048064
GO:0048085	GO:0048068
GO:0048132	GO:0048141
GO:0048235	GO:0048234
GO:0048250	GO:1990925
GO:0048265	GO:0048267
GO:0048367	GO:0022621
GO:0048437	GO:0048433
GO:0048438	GO:0048413
GO:0048439	GO:0048411
GO:0048440	GO:0048429
GO:0048441	GO:0048417
GO:0048442	GO:0048421
GO:0048443	GO:0048425
GO:0048444	GO:0048434
GO:0048445	GO:0048430
GO:0048446	GO:0048418
GO:0048447	GO:0048422
GO:0048448	GO:0048426
GO:0048449	GO:0048436
GO:0048450	GO:0048435
GO:0048451	GO:0048419
GO:0048452	GO:0048420
GO:0048453	GO:0048423
GO:0048454	GO:0048424
GO:0048455	GO:0048427
GO:0048456	GO:0048428
GO:0048457	GO:0048414
GO:0048458	GO:0048415
GO:0048459	GO:0048416
GO:0048460	GO:0048410
GO:0048461	GO:0048412
GO:0048462	GO:0048431
GO:0048463	GO:0048432
GO:0048477	GO:0048157
GO:0048488	GO:0008099
GO:0048489	GO:0016181
