	0
GO:0001595	molecular_function
GO:0001596	molecular_function
GO:0001601	molecular_function
GO:0001602	molecular_function
GO:0001604	molecular_function
GO:0001605	molecular_function
GO:0001607	molecular_function
GO:0001608	molecular_function
GO:0001609	molecular_function
GO:0001614	molecular_function
GO:0001616	molecular_function
GO:0001618	molecular_function
GO:0001621	molecular_function
GO:0001626	molecular_function
GO:0001631	molecular_function
GO:0001632	molecular_function
GO:0001634	molecular_function
GO:0001635	molecular_function
GO:0001637	molecular_function
GO:0001639	molecular_function
GO:0001640	molecular_function
GO:0001641	molecular_function
GO:0001642	molecular_function
GO:0001646	molecular_function
GO:0001647	molecular_function
GO:0001648	molecular_function
GO:0001653	molecular_function
GO:0001664	molecular_function
GO:0001665	molecular_function
GO:0001671	molecular_function
GO:0001681	molecular_function
GO:0001691	molecular_function
GO:0001716	molecular_function
GO:0001727	molecular_function
GO:0001729	molecular_function
GO:0001730	molecular_function
GO:0001733	molecular_function
GO:0001734	molecular_function
GO:0001735	molecular_function
GO:0001758	molecular_function
GO:0001760	molecular_function
GO:0001761	molecular_function
GO:0001784	molecular_function
GO:0001785	molecular_function
GO:0001786	molecular_function
GO:0001790	molecular_function
GO:0001791	molecular_function
GO:0001792	molecular_function
GO:0001793	molecular_function
GO:0001846	molecular_function
GO:0001847	molecular_function
GO:0001848	molecular_function
GO:0001849	molecular_function
GO:0001850	molecular_function
GO:0001851	molecular_function
GO:0001852	molecular_function
GO:0001853	molecular_function
GO:0001854	molecular_function
GO:0001855	molecular_function
GO:0001856	molecular_function
GO:0001857	molecular_function
GO:0001858	molecular_function
GO:0001859	molecular_function
GO:0001860	molecular_function
GO:0001861	molecular_function
GO:0001862	molecular_function
GO:0001863	molecular_function
GO:0001864	molecular_function
GO:0001872	molecular_function
GO:0001873	molecular_function
GO:0001874	molecular_function
GO:0001875	molecular_function
GO:0001876	molecular_function
GO:0001877	molecular_function
GO:0001882	molecular_function
GO:0001883	molecular_function
GO:0001884	molecular_function
GO:0001888	molecular_function
GO:0001918	molecular_function
GO:0001962	molecular_function
GO:0001965	molecular_function
GO:0001968	molecular_function
GO:0001972	molecular_function
GO:0002020	molecular_function
GO:0002039	molecular_function
GO:0002046	molecular_function
GO:0002054	molecular_function
GO:0002055	molecular_function
GO:0002056	molecular_function
GO:0002057	molecular_function
GO:0002058	molecular_function
GO:0002059	molecular_function
GO:0002060	molecular_function
GO:0002061	molecular_function
GO:0002083	molecular_function
GO:0002094	molecular_function
GO:0002112	molecular_function
GO:0002113	molecular_function
GO:0002114	molecular_function
GO:0002134	molecular_function
GO:0002135	molecular_function
GO:0002145	molecular_function
GO:0002151	molecular_function
GO:0002153	molecular_function
GO:0002161	molecular_function
GO:0002162	molecular_function
GO:0002170	molecular_function
GO:0002171	molecular_function
GO:0002172	molecular_function
GO:0002173	molecular_function
GO:0002196	molecular_function
GO:0002935	molecular_function
GO:0002948	molecular_function
GO:0002950	molecular_function
GO:0002951	molecular_function
GO:0002952	molecular_function
GO:0002953	molecular_function
GO:0003674	molecular_function
GO:0003676	molecular_function
GO:0003677	molecular_function
GO:0003678	molecular_function
GO:0003680	molecular_function
GO:0003681	molecular_function
GO:0003682	molecular_function
GO:0003684	molecular_function
GO:0003688	molecular_function
GO:0003689	molecular_function
GO:0003690	molecular_function
GO:0003691	molecular_function
GO:0003692	molecular_function
GO:0003693	molecular_function
GO:0003696	molecular_function
GO:0003697	molecular_function
GO:0003700	molecular_function
GO:0003707	molecular_function
GO:0003711	molecular_function
GO:0003712	molecular_function
GO:0003713	molecular_function
GO:0003714	molecular_function
GO:0003720	molecular_function
GO:0003721	molecular_function
GO:0003723	molecular_function
GO:0003724	molecular_function
GO:0003725	molecular_function
GO:0003726	molecular_function
GO:0003727	molecular_function
GO:0003729	molecular_function
GO:0003730	molecular_function
GO:0003735	molecular_function
GO:0003743	molecular_function
GO:0003746	molecular_function
GO:0003747	molecular_function
GO:0003755	molecular_function
GO:0003756	molecular_function
GO:0003774	molecular_function
GO:0003777	molecular_function
GO:0003779	molecular_function
GO:0003785	molecular_function
GO:0003786	molecular_function
GO:0003789	molecular_function
GO:0003796	molecular_function
GO:0003810	molecular_function
GO:0003823	molecular_function
GO:0003824	molecular_function
GO:0003825	molecular_function
GO:0003827	molecular_function
GO:0003828	molecular_function
GO:0003829	molecular_function
GO:0003830	molecular_function
GO:0003831	molecular_function
GO:0003832	molecular_function
GO:0003833	molecular_function
GO:0003834	molecular_function
GO:0003835	molecular_function
GO:0003836	molecular_function
GO:0003837	molecular_function
GO:0003838	molecular_function
GO:0003839	molecular_function
GO:0003841	molecular_function
GO:0003842	molecular_function
GO:0003843	molecular_function
GO:0003844	molecular_function
GO:0003845	molecular_function
GO:0003846	molecular_function
GO:0003847	molecular_function
GO:0003848	molecular_function
GO:0003849	molecular_function
GO:0003850	molecular_function
GO:0003851	molecular_function
GO:0003852	molecular_function
GO:0003853	molecular_function
GO:0003854	molecular_function
GO:0003855	molecular_function
GO:0003856	molecular_function
GO:0003857	molecular_function
GO:0003858	molecular_function
GO:0003860	molecular_function
GO:0003861	molecular_function
GO:0003862	molecular_function
GO:0003863	molecular_function
GO:0003864	molecular_function
GO:0003865	molecular_function
GO:0003866	molecular_function
GO:0003867	molecular_function
GO:0003868	molecular_function
GO:0003870	molecular_function
GO:0003871	molecular_function
GO:0003872	molecular_function
GO:0003873	molecular_function
GO:0003874	molecular_function
GO:0003875	molecular_function
GO:0003876	molecular_function
GO:0003877	molecular_function
GO:0003878	molecular_function
GO:0003879	molecular_function
GO:0003880	molecular_function
GO:0003881	molecular_function
GO:0003882	molecular_function
GO:0003883	molecular_function
GO:0003884	molecular_function
GO:0003885	molecular_function
GO:0003886	molecular_function
GO:0003887	molecular_function
GO:0003896	molecular_function
GO:0003899	molecular_function
GO:0003904	molecular_function
GO:0003905	molecular_function
GO:0003906	molecular_function
GO:0003908	molecular_function
GO:0003909	molecular_function
GO:0003910	molecular_function
GO:0003911	molecular_function
GO:0003912	molecular_function
GO:0003913	molecular_function
GO:0003914	molecular_function
GO:0003916	molecular_function
GO:0003917	molecular_function
GO:0003918	molecular_function
GO:0003919	molecular_function
GO:0003920	molecular_function
GO:0003921	molecular_function
GO:0003922	molecular_function
GO:0003923	molecular_function
GO:0003924	molecular_function
GO:0003925	molecular_function
GO:0003933	molecular_function
GO:0003934	molecular_function
GO:0003935	molecular_function
GO:0003937	molecular_function
GO:0003938	molecular_function
GO:0003939	molecular_function
GO:0003940	molecular_function
GO:0003941	molecular_function
GO:0003942	molecular_function
GO:0003943	molecular_function
GO:0003944	molecular_function
GO:0003945	molecular_function
GO:0003947	molecular_function
GO:0003948	molecular_function
GO:0003949	molecular_function
GO:0003950	molecular_function
GO:0003951	molecular_function
GO:0003952	molecular_function
GO:0003953	molecular_function
GO:0003954	molecular_function
GO:0003955	molecular_function
GO:0003957	molecular_function
GO:0003958	molecular_function
GO:0003959	molecular_function
GO:0003960	molecular_function
GO:0003961	molecular_function
GO:0003962	molecular_function
GO:0003963	molecular_function
GO:0003964	molecular_function
GO:0003968	molecular_function
GO:0003972	molecular_function
GO:0003973	molecular_function
GO:0003974	molecular_function
GO:0003975	molecular_function
GO:0003976	molecular_function
GO:0003977	molecular_function
GO:0003978	molecular_function
GO:0003979	molecular_function
GO:0003980	molecular_function
GO:0003983	molecular_function
GO:0003984	molecular_function
GO:0003985	molecular_function
GO:0003986	molecular_function
GO:0003987	molecular_function
GO:0003988	molecular_function
GO:0003989	molecular_function
GO:0003990	molecular_function
GO:0003991	molecular_function
GO:0003992	molecular_function
GO:0003993	molecular_function
GO:0003994	molecular_function
GO:0003995	molecular_function
GO:0003997	molecular_function
GO:0003998	molecular_function
GO:0003999	molecular_function
GO:0004000	molecular_function
GO:0004001	molecular_function
GO:0004013	molecular_function
GO:0004014	molecular_function
GO:0004015	molecular_function
GO:0004016	molecular_function
GO:0004017	molecular_function
GO:0004018	molecular_function
GO:0004019	molecular_function
GO:0004020	molecular_function
GO:0004021	molecular_function
GO:0004022	molecular_function
GO:0004023	molecular_function
GO:0004024	molecular_function
GO:0004025	molecular_function
GO:0004026	molecular_function
GO:0004027	molecular_function
GO:0004028	molecular_function
GO:0004029	molecular_function
GO:0004030	molecular_function
GO:0004031	molecular_function
GO:0004032	molecular_function
GO:0004033	molecular_function
GO:0004034	molecular_function
GO:0004035	molecular_function
GO:0004037	molecular_function
GO:0004038	molecular_function
GO:0004039	molecular_function
GO:0004040	molecular_function
GO:0004042	molecular_function
GO:0004043	molecular_function
GO:0004044	molecular_function
GO:0004045	molecular_function
GO:0004046	molecular_function
GO:0004047	molecular_function
GO:0004048	molecular_function
GO:0004049	molecular_function
GO:0004050	molecular_function
GO:0004051	molecular_function
GO:0004052	molecular_function
GO:0004053	molecular_function
GO:0004054	molecular_function
GO:0004055	molecular_function
GO:0004056	molecular_function
GO:0004057	molecular_function
GO:0004058	molecular_function
GO:0004059	molecular_function
GO:0004060	molecular_function
GO:0004061	molecular_function
GO:0004062	molecular_function
GO:0004063	molecular_function
GO:0004064	molecular_function
GO:0004065	molecular_function
GO:0004066	molecular_function
GO:0004067	molecular_function
GO:0004068	molecular_function
GO:0004069	molecular_function
GO:0004070	molecular_function
GO:0004071	molecular_function
GO:0004072	molecular_function
GO:0004073	molecular_function
GO:0004074	molecular_function
GO:0004075	molecular_function
GO:0004076	molecular_function
GO:0004077	molecular_function
GO:0004078	molecular_function
GO:0004079	molecular_function
GO:0004080	molecular_function
GO:0004081	molecular_function
GO:0004082	molecular_function
GO:0004084	molecular_function
GO:0004085	molecular_function
GO:0004087	molecular_function
GO:0004088	molecular_function
GO:0004089	molecular_function
GO:0004090	molecular_function
GO:0004092	molecular_function
GO:0004095	molecular_function
GO:0004096	molecular_function
GO:0004097	molecular_function
GO:0004098	molecular_function
GO:0004099	molecular_function
GO:0004100	molecular_function
GO:0004102	molecular_function
GO:0004103	molecular_function
GO:0004104	molecular_function
GO:0004105	molecular_function
GO:0004106	molecular_function
GO:0004107	molecular_function
GO:0004108	molecular_function
GO:0004109	molecular_function
GO:0004110	molecular_function
GO:0004111	molecular_function
GO:0004112	molecular_function
GO:0004113	molecular_function
GO:0004114	molecular_function
GO:0004115	molecular_function
GO:0004117	molecular_function
GO:0004118	molecular_function
GO:0004119	molecular_function
GO:0004120	molecular_function
GO:0004121	molecular_function
GO:0004122	molecular_function
GO:0004123	molecular_function
GO:0004124	molecular_function
GO:0004125	molecular_function
GO:0004126	molecular_function
GO:0004127	molecular_function
GO:0004128	molecular_function
GO:0004129	molecular_function
GO:0004130	molecular_function
GO:0004131	molecular_function
GO:0004132	molecular_function
GO:0004133	molecular_function
GO:0004134	molecular_function
GO:0004135	molecular_function
GO:0004136	molecular_function
GO:0004137	molecular_function
GO:0004138	molecular_function
GO:0004139	molecular_function
GO:0004140	molecular_function
GO:0004141	molecular_function
GO:0004142	molecular_function
GO:0004143	molecular_function
GO:0004144	molecular_function
GO:0004145	molecular_function
GO:0004146	molecular_function
GO:0004148	molecular_function
GO:0004149	molecular_function
GO:0004150	molecular_function
GO:0004151	molecular_function
GO:0004152	molecular_function
GO:0004153	molecular_function
GO:0004154	molecular_function
GO:0004155	molecular_function
GO:0004156	molecular_function
GO:0004157	molecular_function
GO:0004159	molecular_function
GO:0004160	molecular_function
GO:0004161	molecular_function
GO:0004162	molecular_function
GO:0004163	molecular_function
GO:0004164	molecular_function
GO:0004165	molecular_function
GO:0004166	molecular_function
GO:0004167	molecular_function
GO:0004168	molecular_function
GO:0004169	molecular_function
GO:0004170	molecular_function
GO:0004173	molecular_function
GO:0004174	molecular_function
GO:0004175	molecular_function
GO:0004176	molecular_function
GO:0004177	molecular_function
GO:0004180	molecular_function
GO:0004181	molecular_function
GO:0004185	molecular_function
GO:0004190	molecular_function
GO:0004197	molecular_function
GO:0004198	molecular_function
GO:0004222	molecular_function
GO:0004239	molecular_function
GO:0004252	molecular_function
GO:0004298	molecular_function
GO:0004300	molecular_function
GO:0004301	molecular_function
GO:0004303	molecular_function
GO:0004304	molecular_function
GO:0004305	molecular_function
GO:0004306	molecular_function
GO:0004307	molecular_function
GO:0004308	molecular_function
GO:0004309	molecular_function
GO:0004310	molecular_function
GO:0004311	molecular_function
GO:0004312	molecular_function
GO:0004313	molecular_function
GO:0004314	molecular_function
GO:0004315	molecular_function
GO:0004316	molecular_function
GO:0004317	molecular_function
GO:0004318	molecular_function
GO:0004319	molecular_function
GO:0004320	molecular_function
GO:0004321	molecular_function
GO:0004322	molecular_function
GO:0004324	molecular_function
GO:0004325	molecular_function
GO:0004326	molecular_function
GO:0004328	molecular_function
GO:0004329	molecular_function
GO:0004331	molecular_function
GO:0004332	molecular_function
GO:0004333	molecular_function
GO:0004334	molecular_function
GO:0004335	molecular_function
GO:0004336	molecular_function
GO:0004337	molecular_function
GO:0004338	molecular_function
GO:0004339	molecular_function
GO:0004340	molecular_function
GO:0004341	molecular_function
GO:0004342	molecular_function
GO:0004343	molecular_function
GO:0004344	molecular_function
GO:0004345	molecular_function
GO:0004346	molecular_function
GO:0004347	molecular_function
GO:0004348	molecular_function
GO:0004349	molecular_function
GO:0004350	molecular_function
GO:0004351	molecular_function
GO:0004352	molecular_function
GO:0004353	molecular_function
GO:0004354	molecular_function
GO:0004355	molecular_function
GO:0004356	molecular_function
GO:0004357	molecular_function
GO:0004358	molecular_function
GO:0004359	molecular_function
GO:0004360	molecular_function
GO:0004361	molecular_function
GO:0004362	molecular_function
GO:0004363	molecular_function
GO:0004364	molecular_function
GO:0004365	molecular_function
GO:0004366	molecular_function
GO:0004368	molecular_function
GO:0004369	molecular_function
GO:0004370	molecular_function
GO:0004371	molecular_function
GO:0004372	molecular_function
GO:0004373	molecular_function
GO:0004375	molecular_function
GO:0004376	molecular_function
GO:0004377	molecular_function
GO:0004378	molecular_function
GO:0004379	molecular_function
GO:0004380	molecular_function
GO:0004381	molecular_function
GO:0004382	molecular_function
GO:0004383	molecular_function
GO:0004385	molecular_function
GO:0004386	molecular_function
GO:0004392	molecular_function
GO:0004394	molecular_function
GO:0004395	molecular_function
GO:0004396	molecular_function
GO:0004397	molecular_function
GO:0004398	molecular_function
GO:0004399	molecular_function
GO:0004400	molecular_function
GO:0004401	molecular_function
GO:0004402	molecular_function
GO:0004407	molecular_function
GO:0004408	molecular_function
GO:0004409	molecular_function
GO:0004410	molecular_function
GO:0004411	molecular_function
GO:0004412	molecular_function
GO:0004413	molecular_function
GO:0004414	molecular_function
GO:0004415	molecular_function
GO:0004416	molecular_function
GO:0004417	molecular_function
GO:0004418	molecular_function
GO:0004419	molecular_function
GO:0004420	molecular_function
GO:0004421	molecular_function
GO:0004422	molecular_function
GO:0004423	molecular_function
GO:0004424	molecular_function
GO:0004425	molecular_function
GO:0004427	molecular_function
GO:0004430	molecular_function
GO:0004435	molecular_function
GO:0004436	molecular_function
GO:0004438	molecular_function
GO:0004439	molecular_function
GO:0004441	molecular_function
GO:0004445	molecular_function
GO:0004446	molecular_function
GO:0004447	molecular_function
GO:0004448	molecular_function
GO:0004449	molecular_function
GO:0004450	molecular_function
GO:0004451	molecular_function
GO:0004452	molecular_function
GO:0004453	molecular_function
GO:0004454	molecular_function
GO:0004455	molecular_function
GO:0004456	molecular_function
GO:0004457	molecular_function
GO:0004458	molecular_function
GO:0004459	molecular_function
GO:0004460	molecular_function
GO:0004461	molecular_function
GO:0004462	molecular_function
GO:0004463	molecular_function
GO:0004464	molecular_function
GO:0004465	molecular_function
GO:0004466	molecular_function
GO:0004467	molecular_function
GO:0004468	molecular_function
GO:0004470	molecular_function
GO:0004471	molecular_function
GO:0004473	molecular_function
GO:0004474	molecular_function
GO:0004475	molecular_function
GO:0004476	molecular_function
GO:0004477	molecular_function
GO:0004478	molecular_function
GO:0004479	molecular_function
GO:0004481	molecular_function
GO:0004482	molecular_function
GO:0004483	molecular_function
GO:0004484	molecular_function
GO:0004485	molecular_function
GO:0004486	molecular_function
GO:0004487	molecular_function
GO:0004488	molecular_function
GO:0004489	molecular_function
GO:0004490	molecular_function
GO:0004491	molecular_function
GO:0004492	molecular_function
GO:0004493	molecular_function
GO:0004494	molecular_function
GO:0004495	molecular_function
GO:0004496	molecular_function
GO:0004497	molecular_function
GO:0004498	molecular_function
GO:0004499	molecular_function
GO:0004500	molecular_function
GO:0004501	molecular_function
GO:0004502	molecular_function
GO:0004503	molecular_function
GO:0004504	molecular_function
GO:0004505	molecular_function
GO:0004506	molecular_function
GO:0004507	molecular_function
GO:0004508	molecular_function
GO:0004509	molecular_function
GO:0004510	molecular_function
GO:0004511	molecular_function
GO:0004512	molecular_function
GO:0004514	molecular_function
GO:0004515	molecular_function
GO:0004516	molecular_function
GO:0004517	molecular_function
GO:0004518	molecular_function
GO:0004519	molecular_function
GO:0004520	molecular_function
GO:0004521	molecular_function
GO:0004522	molecular_function
GO:0004523	molecular_function
GO:0004525	molecular_function
GO:0004526	molecular_function
GO:0004527	molecular_function
GO:0004528	molecular_function
GO:0004529	molecular_function
GO:0004530	molecular_function
GO:0004531	molecular_function
GO:0004532	molecular_function
GO:0004533	molecular_function
GO:0004534	molecular_function
GO:0004535	molecular_function
GO:0004536	molecular_function
GO:0004540	molecular_function
GO:0004549	molecular_function
GO:0004550	molecular_function
GO:0004551	molecular_function
GO:0004552	molecular_function
GO:0004553	molecular_function
GO:0004555	molecular_function
GO:0004556	molecular_function
GO:0004557	molecular_function
GO:0004558	molecular_function
GO:0004559	molecular_function
GO:0004560	molecular_function
GO:0004561	molecular_function
GO:0004563	molecular_function
GO:0004564	molecular_function
GO:0004565	molecular_function
GO:0004566	molecular_function
GO:0004567	molecular_function
GO:0004568	molecular_function
GO:0004569	molecular_function
GO:0004571	molecular_function
GO:0004572	molecular_function
GO:0004573	molecular_function
GO:0004574	molecular_function
GO:0004575	molecular_function
GO:0004576	molecular_function
GO:0004577	molecular_function
GO:0004578	molecular_function
GO:0004579	molecular_function
GO:0004581	molecular_function
GO:0004582	molecular_function
GO:0004583	molecular_function
GO:0004585	molecular_function
GO:0004586	molecular_function
GO:0004587	molecular_function
GO:0004588	molecular_function
GO:0004589	molecular_function
GO:0004590	molecular_function
GO:0004591	molecular_function
GO:0004592	molecular_function
GO:0004593	molecular_function
GO:0004594	molecular_function
GO:0004595	molecular_function
GO:0004596	molecular_function
GO:0004598	molecular_function
GO:0004601	molecular_function
GO:0004602	molecular_function
GO:0004603	molecular_function
GO:0004604	molecular_function
GO:0004605	molecular_function
GO:0004607	molecular_function
GO:0004608	molecular_function
GO:0004609	molecular_function
GO:0004610	molecular_function
GO:0004611	molecular_function
GO:0004612	molecular_function
GO:0004613	molecular_function
GO:0004614	molecular_function
GO:0004615	molecular_function
GO:0004616	molecular_function
GO:0004617	molecular_function
GO:0004618	molecular_function
GO:0004619	molecular_function
GO:0004620	molecular_function
GO:0004621	molecular_function
GO:0004622	molecular_function
GO:0004623	molecular_function
GO:0004629	molecular_function
GO:0004630	molecular_function
GO:0004631	molecular_function
GO:0004632	molecular_function
GO:0004633	molecular_function
GO:0004634	molecular_function
GO:0004635	molecular_function
GO:0004636	molecular_function
GO:0004637	molecular_function
GO:0004638	molecular_function
GO:0004639	molecular_function
GO:0004640	molecular_function
GO:0004641	molecular_function
GO:0004642	molecular_function
GO:0004643	molecular_function
GO:0004644	molecular_function
GO:0004645	molecular_function
GO:0004648	molecular_function
GO:0004649	molecular_function
GO:0004650	molecular_function
GO:0004651	molecular_function
GO:0004653	molecular_function
GO:0004654	molecular_function
GO:0004655	molecular_function
GO:0004656	molecular_function
GO:0004657	molecular_function
GO:0004658	molecular_function
GO:0004659	molecular_function
GO:0004660	molecular_function
GO:0004661	molecular_function
GO:0004662	molecular_function
GO:0004663	molecular_function
GO:0004664	molecular_function
GO:0004665	molecular_function
GO:0004666	molecular_function
GO:0004667	molecular_function
GO:0004668	molecular_function
GO:0004671	molecular_function
GO:0004672	molecular_function
GO:0004673	molecular_function
GO:0004674	molecular_function
GO:0004675	molecular_function
GO:0004676	molecular_function
GO:0004677	molecular_function
GO:0004679	molecular_function
GO:0004683	molecular_function
GO:0004686	molecular_function
GO:0004687	molecular_function
GO:0004689	molecular_function
GO:0004690	molecular_function
GO:0004691	molecular_function
GO:0004692	molecular_function
GO:0004693	molecular_function
GO:0004694	molecular_function
GO:0004697	molecular_function
GO:0004698	molecular_function
GO:0004699	molecular_function
GO:0004703	molecular_function
GO:0004705	molecular_function
GO:0004706	molecular_function
GO:0004707	molecular_function
GO:0004708	molecular_function
GO:0004709	molecular_function
GO:0004711	molecular_function
GO:0004712	molecular_function
GO:0004713	molecular_function
GO:0004714	molecular_function
GO:0004715	molecular_function
GO:0004719	molecular_function
GO:0004720	molecular_function
GO:0004721	molecular_function
GO:0004722	molecular_function
GO:0004723	molecular_function
GO:0004725	molecular_function
GO:0004726	molecular_function
GO:0004727	molecular_function
GO:0004729	molecular_function
GO:0004730	molecular_function
GO:0004731	molecular_function
GO:0004732	molecular_function
GO:0004733	molecular_function
GO:0004734	molecular_function
GO:0004735	molecular_function
GO:0004736	molecular_function
GO:0004737	molecular_function
GO:0004738	molecular_function
GO:0004739	molecular_function
GO:0004740	molecular_function
GO:0004741	molecular_function
GO:0004742	molecular_function
GO:0004743	molecular_function
GO:0004745	molecular_function
GO:0004746	molecular_function
GO:0004747	molecular_function
GO:0004748	molecular_function
GO:0004749	molecular_function
GO:0004750	molecular_function
GO:0004751	molecular_function
GO:0004753	molecular_function
GO:0004754	molecular_function
GO:0004755	molecular_function
GO:0004756	molecular_function
GO:0004757	molecular_function
GO:0004758	molecular_function
GO:0004760	molecular_function
GO:0004764	molecular_function
GO:0004765	molecular_function
GO:0004766	molecular_function
GO:0004767	molecular_function
GO:0004768	molecular_function
GO:0004769	molecular_function
GO:0004771	molecular_function
GO:0004772	molecular_function
GO:0004773	molecular_function
GO:0004774	molecular_function
GO:0004775	molecular_function
GO:0004776	molecular_function
GO:0004777	molecular_function
GO:0004778	molecular_function
GO:0004779	molecular_function
GO:0004780	molecular_function
GO:0004781	molecular_function
GO:0004782	molecular_function
GO:0004783	molecular_function
GO:0004784	molecular_function
GO:0004787	molecular_function
GO:0004788	molecular_function
GO:0004789	molecular_function
GO:0004790	molecular_function
GO:0004791	molecular_function
GO:0004792	molecular_function
GO:0004793	molecular_function
GO:0004794	molecular_function
GO:0004795	molecular_function
GO:0004796	molecular_function
GO:0004797	molecular_function
GO:0004798	molecular_function
GO:0004799	molecular_function
